count(B1)	B2
1	8593
1	8594
5	8595
1	8596
2	8597
1	8598
1	8599
5	8600
5	8601
2	8602
4	8603
2	8604
3	8605
4	8606
3	8607
3	8608
6	8609
6	8610
4	8611
6	8612
2	8613
5	8614
1	8615
3	8616
3	8617
1	8618
4	8619
4	8620
3	8621
3	8622
5	8623
4	8624
5	8625
6	8626
3	8627
2	8628
1	8629
2	8630
5	8631
1	8632
4	8633
6	8634
4	8635
1	8636
6	8637
4	8638
6	8639
2	8640
2	8641
4	8642
3	8643
6	8644
1	8645
4	8646
3	8647
3	8648
4	8649
1	8650
2	8651
3	8652
1	8653
1	8654
4	8655
3	8656
5	8657
3	8658
2	8659
2	8660
6	8661
1	8662
2	8663
2	8664
5	8665
1	8666
3	8667
4	8668
2	8669
5	8670
1	8671
5	8672
6	8673
5	8674
5	8675
6	8676
6	8677
3	8678
2	8679
2	8680
1	8681
5	8682
5	8683
1	8684
5	8685
6	8686
3	8687
3	8688
2	8689
6	8690
2	8691
1	8692
6	8693
6	8694
6	8695
4	8696
5	8697
4	8698
1	8699
4	8700
6	8701
1	8702
6	8703
5	8704
3	8705
3	8706
4	8707
1	8708
3	8709
5	8710
3	8711
3	8712
2	8713
1	8714
6	8715
6	8716
2	8717
2	8718
3	8719
6	8720
1	8721
1	8722
6	8723
5	8724
2	8725
6	8726
2	8727
1	8728
3	8729
5	8730
4	8731
1	8732
1	8733
3	8734
2	8735
6	8736
6	8737
5	8738
5	8739
3	8740
1	8741
5	8742
4	8743
2	8744
5	8745
2	8746
1	8747
3	8748
4	8749
6	8750
6	8751
6	8752
3	8753
3	8754
4	8755
1	8756
2	8757
1	8758
5	8759
2	8760
2	8761
4	8762
3	8763
2	8764
4	8765
2	8766
1	8767
2	8768
4	8769
4	8770
4	8771
1	8772
1	8773
5	8774
1	8775
6	8776
3	8777
5	8778
3	8779
1	8780
6	8781
1	8782
4	8783
2	8784
4	8785
4	8786
6	8787
6	8788
1	8789
3	8790
3	8791
1	8792
6	8793
4	8794
1	8795
1	8796
6	8797
1	8798
6	8799
1	8800
3	8801
1	8802
5	8803
6	8804
6	8805
2	8806
2	8807
4	8808
5	8809
1	8810
2	8811
1	8812
2	8813
1	8814
6	8815
3	8816
6	8817
5	8818
4	8819
5	8820
5	8821
3	8822
1	8823
2	8824
5	8825
1	8826
3	8827
1	8828
3	8829
2	8830
3	8831
4	8832
2	8833
2	8834
4	8835
5	8836
5	8837
1	8838
3	8839
3	8840
3	8841
5	8842
2	8843
2	8844
6	8845
6	8846
1	8847
3	8848
2	8849
3	8850
6	8851
6	8852
6	8853
6	8854
1	8855
5	8856
6	8857
5	8858
2	8859
2	8860
6	8861
6	8862
2	8863
3	8864
3	8865
4	8866
3	8867
4	8868
2	8869
5	8870
2	8871
6	8872
1	8873
3	8874
2	8875
6	8876
3	8877
3	8878
4	8879
1	8880
1	8881
6	8882
5	8883
5	8884
3	8885
5	8886
1	8887
2	8888
2	8889
1	8890
6	8891
4	8892
2	8893
3	8894
4	8895
3	8896
2	8897
5	8898
2	8899
3	8900
6	8901
6	8902
6	8903
6	8904
4	8905
5	8906
2	8907
6	8908
1	8909
3	8910
1	8911
1	8912
1	8913
3	8914
4	8915
4	8916
1	8917
3	8918
6	8919
1	8920
1	8921
5	8922
6	8923
2	8924
6	8925
3	8926
1	8927
4	8928
3	8929
3	8930
4	8931
4	8932
4	8933
2	8934
3	8935
1	8936
1	8937
2	8938
2	8939
3	8940
2	8941
2	8942
1	8943
1	8944
5	8945
1	8946
5	8947
2	8948
3	8949
5	8950
5	8951
1	8952
3	8953
6	8954
5	8955
4	8956
2	8957
6	8958
5	8959
5	8960
3	8961
1	8962
5	8963
5	8964
4	8965
4	8966
6	8967
2	8968
4	8969
3	8970
2	8971
4	8972
4	8973
6	8974
6	8975
4	8976
5	8977
6	8978
5	8979
4	8980
6	8981
1	8982
6	8983
2	8984
5	8985
4	8986
5	8987
1	8988
6	8989
2	8990
4	8991
6	8992
2	8993
5	8994
6	8995
5	8996
1	8997
1	8998
2	8999
6	9000
3	9001
6	9002
2	9003
6	9004
4	9005
6	9006
5	9007
2	9008
3	9009
3	9010
5	9011
2	9012
4	9013
4	9014
6	9015
3	9016
5	9017
3	9018
6	9019
2	9020
2	9021
4	9022
3	9023
6	9024
6	9025
3	9026
3	9027
1	9028
3	9029
4	9030
4	9031
3	9032
2	9033
6	9034
5	9035
2	9036
3	9037
2	9038
6	9039
1	9040
5	9041
2	9042
1	9043
4	9044
4	9045
2	9046
4	9047
4	9048
4	9049
1	9050
2	9051
5	9052
6	9053
5	9054
3	9055
3	9056
1	9057
2	9058
3	9059
4	9060
3	9061
2	9062
4	9063
1	9064
2	9065
6	9066
4	9067
6	9068
2	9069
6	9070
6	9071
2	9072
6	9073
4	9074
5	9075
5	9076
1	9077
1	9078
4	9079
4	9080
6	9081
4	9082
3	9083
6	9084
5	9085
3	9086
4	9087
6	9088
4	9089
4	9090
4	9091
1	9092
5	9093
6	9094
2	9095
4	9096
2	9097
2	9098
6	9099
2	9100
2	9101
3	9102
4	9103
3	9104
1	9105
2	9106
2	9107
3	9108
3	9109
1	9110
1	9111
4	9112
5	9113
2	9114
5	9115
6	9116
5	9117
2	9118
1	9119
5	9120
2	9121
4	9122
5	9123
2	9124
2	9125
5	9126
5	9127
3	9128
2	9129
1	9130
2	9131
2	9132
5	9133
1	9134
3	9135
3	9136
5	9137
3	9138
2	9139
3	9140
2	9141
4	9142
4	9143
4	9144
6	9145
3	9146
2	9147
6	9148
4	9149
3	9150
5	9151
1	9152
2	9153
6	9154
4	9155
4	9156
1	9157
1	9158
6	9159
2	9160
2	9161
6	9162
6	9163
2	9164
6	9165
6	9166
1	9167
4	9168
3	9169
3	9170
1	9171
1	9172
3	9173
5	9174
5	9175
6	9176
1	9177
3	9178
1	9179
5	9180
3	9181
4	9182
2	9183
6	9184
4	9185
5	9186
2	9187
5	9188
6	9189
3	9190
1	9191
5	9192
2	9193
6	9194
5	9195
1	9196
4	9197
6	9198
1	9199
2	9200
1	9201
4	9202
1	9203
5	9204
4	9205
6	9206
2	9207
1	9208
6	9209
6	9210
4	9211
1	9212
2	9213
6	9214
6	9215
3	9216
4	9217
6	9218
4	9219
1	9220
3	9221
4	9222
4	9223
3	9224
4	9225
5	9226
1	9227
4	9228
5	9229
1	9230
6	9231
6	9232
1	9233
5	9234
5	9235
3	9236
1	9237
4	9238
6	9239
3	9240
1	9241
6	9242
3	9243
2	9244
4	9245
6	9246
1	9247
6	9248
6	9249
1	9250
5	9251
4	9252
6	9253
1	9254
1	9255
5	9256
3	9257
6	9258
5	9259
2	9260
5	9261
5	9262
5	9263
4	9264
3	9265
2	9266
6	9267
6	9268
3	9269
6	9270
6	9271
1	9272
2	9273
1	9274
2	9275
5	9276
3	9277
5	9278
5	9279
4	9280
6	9281
4	9282
2	9283
6	9284
3	9285
2	9286
1	9287
1	9288
3	9289
3	9290
3	9291
3	9292
5	9293
5	9294
3	9295
3	9296
4	9297
3	9298
1	9299
4	9300
2	9301
4	9302
5	9303
4	9304
1	9305
4	9306
2	9307
6	9308
6	9309
2	9310
3	9311
6	9312
4	9313
3	9314
4	9315
4	9316
1	9317
4	9318
3	9319
2	9320
3	9321
2	9322
6	9323
4	9324
2	9325
1	9326
4	9327
2	9328
2	9329
6	9330
3	9331
6	9332
6	9333
4	9334
5	9335
3	9336
2	9337
6	9338
2	9339
5	9340
4	9341
1	9342
4	9343
4	9344
3	9345
6	9346
6	9347
5	9348
1	9349
1	9350
2	9351
5	9352
2	9353
6	9354
6	9355
2	9356
1	9357
4	9358
3	9359
4	9360
2	9361
2	9362
6	9363
2	9364
1	9365
5	9366
4	9367
1	9368
6	9369
4	9370
3	9371
5	9372
6	9373
3	9374
5	9375
6	9376
1	9377
3	9378
4	9379
4	9380
5	9381
2	9382
5	9383
3	9384
2	9385
3	9386
5	9387
3	9388
4	9389
5	9390
5	9391
3	9392
2	9393
3	9394
6	9395
6	9396
6	9397
2	9398
2	9399
2	9400
4	9401
6	9402
2	9403
2	9404
1	9405
1	9406
5	9407
2	9408
1	9409
3	9410
1	9411
1	9412
4	9413
4	9414
6	9415
5	9416
1	9417
5	9418
5	9419
5	9420
6	9421
1	9422
1	9423
4	9424
2	9425
2	9426
3	9427
4	9428
3	9429
5	9430
3	9431
1	9432
4	9433
1	9434
2	9435
4	9436
2	9437
3	9438
4	9439
5	9440
1	9441
4	9442
3	9443
4	9444
1	9445
1	9446
2	9447
6	9448
4	9449
5	9450
2	9451
5	9452
2	9453
5	9454
6	9455
4	9456
2	9457
3	9458
2	9459
5	9460
3	9461
4	9462
2	9463
6	9464
6	9465
2	9466
1	9467
3	9468
6	9469
6	9470
5	9471
3	9472
6	9473
4	9474
2	9475
6	9476
3	9477
6	9478
2	9479
4	9480
4	9481
4	9482
4	9483
1	9484
5	9485
6	9486
3	9487
5	9488
1	9489
4	9490
6	9491
2	9492
1	9493
6	9494
3	9495
1	9496
3	9497
5	9498
5	9499
1	9500
2	9501
3	9502
6	9503
4	9504
2	9505
6	9506
6	9507
3	9508
1	9509
6	9510
2	9511
3	9512
1	9513
3	9514
6	9515
4	9516
2	9517
2	9518
3	9519
1	9520
4	9521
6	9522
6	9523
2	9524
4	9525
4	9526
3	9527
2	9528
6	9529
6	9530
3	9531
1	9532
6	9533
3	9534
4	9535
3	9536
2	9537
2	9538
2	9539
5	9540
3	9541
1	9542
4	9543
4	9544
3	9545
5	9546
5	9547
3	9548
2	9549
1	9550
6	9551
6	9552
1	9553
3	9554
4	9555
4	9556
4	9557
2	9558
1	9559
5	9560
4	9561
4	9562
3	9563
6	9564
3	9565
3	9566
4	9567
4	9568
1	9569
3	9570
2	9571
5	9572
4	9573
3	9574
1	9575
5	9576
6	9577
4	9578
5	9579
5	9580
6	9581
6	9582
6	9583
5	9584
6	9585
3	9586
6	9587
1	9588
2	9589
6	9590
3	9591
3	9592
5	9593
6	9594
4	9595
2	9596
5	9597
2	9598
3	9599
5	9600
4	9601
4	9602
5	9603
5	9604
4	9605
5	9606
3	9607
4	9608
5	9609
3	9610
4	9611
5	9612
6	9613
1	9614
1	9615
5	9616
4	9617
5	9618
1	9619
1	9620
2	9621
3	9622
1	9623
5	9624
5	9625
4	9626
5	9627
4	9628
2	9629
3	9630
4	9631
4	9632
6	9633
5	9634
3	9635
1	9636
4	9637
2	9638
2	9639
6	9640
2	9641
3	9642
2	9643
5	9644
3	9645
1	9646
3	9647
5	9648
1	9649
4	9650
3	9651
6	9652
2	9653
5	9654
3	9655
5	9656
2	9657
2	9658
1	9659
1	9660
2	9661
2	9662
4	9663
2	9664
1	9665
2	9666
3	9667
6	9668
4	9669
1	9670
6	9671
2	9672
6	9673
3	9674
6	9675
4	9676
5	9677
2	9678
5	9679
1	9680
2	9681
2	9682
5	9683
2	9684
5	9685
4	9686
3	9687
5	9688
2	9689
3	9690
4	9691
2	9692
4	9693
1	9694
3	9695
4	9696
3	9697
5	9698
1	9699
2	9700
3	9701
4	9702
2	9703
1	9704
6	9705
1	9706
6	9707
6	9708
5	9709
4	9710
1	9711
4	9712
1	9713
5	9714
1	9715
1	9716
4	9717
6	9718
4	9719
6	9720
2	9721
4	9722
2	9723
4	9724
3	9725
1	9726
3	9727
2	9728
2	9729
3	9730
3	9731
5	9732
2	9733
5	9734
2	9735
3	9736
1	9737
4	9738
2	9739
3	9740
5	9741
6	9742
6	9743
2	9744
5	9745
2	9746
1	9747
2	9748
2	9749
1	9750
6	9751
1	9752
1	9753
6	9754
1	9755
1	9756
5	9757
1	9758
3	9759
5	9760
5	9761
5	9762
4	9763
5	9764
6	9765
3	9766
5	9767
6	9768
1	9769
5	9770
2	9771
2	9772
2	9773
3	9774
2	9775
6	9776
1	9777
4	9778
1	9779
2	9780
3	9781
4	9782
1	9783
1	9784
1	9785
6	9786
5	9787
1	9788
6	9789
1	9790
1	9791
1	9792
2	9793
4	9794
6	9795
1	9796
2	9797
2	9798
1	9799
2	9800
6	9801
6	9802
4	9803
4	9804
3	9805
4	9806
6	9807
2	9808
2	9809
2	9810
4	9811
4	9812
5	9813
4	9814
4	9815
2	9816
2	9817
5	9818
4	9819
3	9820
6	9821
3	9822
4	9823
3	9824
4	9825
1	9826
4	9827
4	9828
4	9829
5	9830
1	9831
1	9832
5	9833
2	9834
3	9835
2	9836
4	9837
6	9838
6	9839
4	9840
6	9841
6	9842
6	9843
2	9844
3	9845
6	9846
5	9847
1	9848
1	9849
2	9850
3	9851
4	9852
6	9853
4	9854
5	9855
3	9856
5	9857
5	9858
5	9859
6	9860
5	9861
3	9862
5	9863
4	9864
4	9865
1	9866
1	9867
4	9868
3	9869
5	9870
6	9871
5	9872
5	9873
1	9874
5	9875
1	9876
3	9877
5	9878
6	9879
3	9880
6	9881
3	9882
6	9883
6	9884
6	9885
1	9886
3	9887
4	9888
2	9889
1	9890
6	9891
3	9892
1	9893
1	9894
1	9895
6	9896
4	9897
4	9898
4	9899
2	9900
6	9901
5	9902
6	9903
5	9904
3	9905
2	9906
5	9907
6	9908
6	9909
2	9910
2	9911
5	9912
2	9913
6	9914
2	9915
5	9916
2	9917
6	9918
2	9919
3	9920
4	9921
5	9922
6	9923
2	9924
6	9925
4	9926
2	9927
1	9928
2	9929
4	9930
6	9931
5	9932
1	9933
1	9934
4	9935
1	9936
3	9937
1	9938
1	9939
1	9940
1	9941
6	9942
2	9943
4	9944
3	9945
6	9946
5	9947
5	9948
1	9949
1	9950
1	9951
2	9952
1	9953
4	9954
6	9955
4	9956
5	9957
3	9958
2	9959
3	9960
5	9961
1	9962
2	9963
3	9964
1	9965
4	9966
1	9967
2	9968
1	9969
6	9970
4	9971
1	9972
1	9973
3	9974
5	9975
1	9976
3	9977
6	9978
1	9979
1	9980
1	9981
1	9982
5	9983
5	9984
2	9985
2	9986
3	9987
3	9988
4	9989
5	9990
6	9991
5	9992
1	9993
6	9994
6	9995
5	9996
5	9997
3	9998
1	9999
6	10000
Query_ID	Duration	Query
1	0.00009490	SELECT count(B1), B2\nFROM B\nGROUP BY B2
